symbol,security,gics_sector,gics_industry,country,region,report_url,report year,annual carbon emissions (tonnes co₂),annual water consumption (cubic meters),renewable energy usage (mwh),sustainable materials usage ratio (percent),waste recycling rate (percent)
INTC,Intel Corp.,Information Technology,Semiconductors,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTC_2010.pdf,2010,,7570820.0,3800000.0,,75.0
INTC,Intel Corp.,Information Technology,Semiconductors,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTC_2012.pdf,2012,1313.0,0.15,,50.0,87.0
INTC,Intel Corp.,Information Technology,Semiconductors,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTC_2007.pdf,2007,4000000.0,0.02,,,87.0
INTC,Intel Corp.,Information Technology,Semiconductors,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTC_2009.pdf,2009,1.98,7570820.0,1430000000.0,,
INTC,Intel Corp.,Information Technology,Semiconductors,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTC_2011.pdf,2011,,31040362.0,2800000000.0,,81.0
INTC,Intel Corp.,Information Technology,Semiconductors,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTC_2016.pdf,2016,1630000.0,35582854.0,4.3,,82.0
INTC,Intel Corp.,Information Technology,Semiconductors,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTC_2015.pdf,2015,2000000.0,34068690.0,3400000000.0,,82.0
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,US,North America,https://www.responsibilityreports.co.uk/HostedData/ResponsibilityReportArchive/i/NYSE_ICE_2016.pdf,2016,,60.0,2069.0,,
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,US,North America,https://www.ice.com/publicdocs/2023_Sustainability_Report.pdf,2023,,,,,
IP,International Paper,Materials,Paper Packaging,US,North America,https://www.internationalpaper.com/sites/default/files/file/2023-01/2017-ip-global-citizenship-report.pdf,2023,6365636.0,6.6,70.0,,32.0
IPG,Interpublic Group,Communication Services,Advertising,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IPG_2017.pdf,2017,2257.7,,,,
IPG,Interpublic Group,Communication Services,Advertising,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IPG_2016.pdf,2016,15402.3,,,,
IPG,Interpublic Group,Communication Services,Advertising,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IPG_2018.pdf,2018,28235.5,,,,
INTU,Intuit Inc.,Information Technology,Internet Software & Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTU_2020.pdf,2020,37524.0,,100.0,,77.0
INTU,Intuit Inc.,Information Technology,Internet Software & Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTU_2021.pdf,2021,23481.0,,100.0,,83.0
INTU,Intuit Inc.,Information Technology,Internet Software & Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTU_2018.pdf,2018,,,,,
INTU,Intuit Inc.,Information Technology,Internet Software & Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTU_2019.pdf,2019,38126.0,,76.0,,76.0
ISRG,Intuitive Surgical Inc.,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_ISRG_2019.pdf,2019,,,,,
IVZ,Invesco Ltd.,Financials,Asset Management & Custody Banks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IVZ_2022.pdf,2022,,60364.0,,,100.0
IVZ,Invesco Ltd.,Financials,Asset Management & Custody Banks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IVZ_2018.pdf,2018,,32662.0,,,57.4
IPGP,IPG Photonics Corp.,Information Technology,Electronic Manufacturing Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_IPGP_2021.pdf,2021,69016.0,180306.0,,,
IQV,IQVIA Holdings Inc.,Health Care,Life Sciences Tools & Service,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IQV_2021.pdf,2021,71535.0,,,,
IQV,IQVIA Holdings Inc.,Health Care,Life Sciences Tools & Service,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IQV_2022.pdf,2022,7587.0,,80174.0,,
IRM,Iron Mountain Incorporated,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IRM_2022.pdf,2022,347072.0,,1001511.0,,
IRM,Iron Mountain Incorporated,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IRM_2020.pdf,2020,211070.0,1015739.0,758595.0,,29.1
IRM,Iron Mountain Incorporated,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IRM_2021.pdf,2021,217197.0,,830702.0,,
IRM,Iron Mountain Incorporated,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IRM_2016.pdf,2016,2.0,,2.5,65.0,100.0
IRM,Iron Mountain Incorporated,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IRM_2019.pdf,2019,259160.0,924515.0,683919.0,,14.5
IRM,Iron Mountain Incorporated,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IRM_2015.pdf,2015,324000.0,,2400000.0,,100.0
IRM,Iron Mountain Incorporated,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IRM_2013.pdf,2013,307897.0,,70.0,,
IRM,Iron Mountain Incorporated,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IRM_2017.pdf,2017,,36147000000.0,,,100.0
IRM,Iron Mountain Incorporated,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NYSE_IRM_2018.pdf,2018,,,,,
JKHY,Jack Henry & Associates Inc,Information Technology,Data Processing & Outsourced Services,US,North America,https://www.jackhenry.com/hubfs/resources/landing-page/sustainability/pdf/JH-CC-SustainabilityReport-2024.pdf,2024,3.0,,18.0,,
JEF,Jefferies Financial Group,Financials,Multi-Sector Holdings,US,North America,https://www.jefferies.com/CMSFiles/Jefferies.com/Files/Sustainability/Jefferies-2022-ESG-Report.pdf,2022,,,19206.0,,
SJM,JM Smucker,Consumer Staples,Packaged Foods & Meats,US,North America,http://www.ga-institute.com/fileadmin/user_upload/Reports/GRI_Trends-in-External-Assurance-of-Sustainability-Reports_July-2014.pdf,2014,1580652.0,3785410.0,,,11.5
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/j/NYSE_JCI_2021.pdf,2021,30600000.0,0.0,,,83.0
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/j/NYSE_JCI_2019.pdf,2019,,,,,83.0
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,US,North America,https://www.jnj.com/sites/default/files/pdf/2008+sustainability+report.pdf,2008,,11356230.0,,93.0,16.0
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,US,North America,https://www.johnsoncontrols.com/-/media/jci/corporate-sustainability/reporting-and-policies/2024/gri.pdf,2024,606107.0,3196.0,42.1,,89.0
JPM,JPMorgan Chase & Co.,Financials,Diversified Banks,US,North America,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/Climate-Report-2023.pdf,2023,872169.0,,,,
JPM,JPMorgan Chase & Co.,Financials,Diversified Banks,US,North America,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/jpmc-esg-report-2020.pdf,2020,109926.0,5035089.0,1679213.0,100.0,
JPM,JPMorgan Chase & Co.,Financials,Diversified Banks,US,North America,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/jpmc-cr-esg-report-2017.pdf,2017,675073.0,5611797.0,370801.0,,
JPM,JPMorgan Chase & Co.,Financials,Diversified Banks,US,North America,https://www.jpmorgan.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/jpmc-esg-report-2021.pdf,2021,,,20.0,,97.0
JPM,JPMorgan Chase & Co.,Financials,Diversified Banks,US,North America,https://www.jpmorganchase.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/jpmc-esg-report-2022.pdf,2022,,,,,
JNPR,Juniper Networks,Information Technology,Communications Equipment,US,North America,https://www.juniper.net/content/dam/www/assets/factsheet/us/en/2024/corporate-social-responsibility-report-2024.pdf,2024,,,31.0,,
KSU,Kansas City Southern,Industrials,Railroads,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KSU_2016.pdf,2016,13.59,2306912.86,,,
KSU,Kansas City Southern,Industrials,Railroads,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KSU_2017.pdf,2017,1472814.0,2300579.34,,,
KSU,Kansas City Southern,Industrials,Railroads,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KSU_2019.pdf,2019,1400000.0,,,,
KSU,Kansas City Southern,Industrials,Railroads,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KSU_2018.pdf,2018,1.43,,,,37.0
KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KEYS_2022.pdf,2022,1225.0,275730.83,7900.0,,26.0
KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KEYS_2021.pdf,2021,96659.0,,5.0,,
KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KEYS_2018.pdf,2018,,,,,
KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KEYS_2017.pdf,2017,,,,,
KMB,Kimberly-Clark,Consumer Staples,Household Products,US,North America,https://www.kimberly-clark.com/-/media/kimberly/pdf/key-download-pdf/2022-sustainability-report.pdf,2022,65000.0,,195.0,,
KMB,Kimberly-Clark,Consumer Staples,Household Products,US,North America,https://www.kimberly-clark.com/-/media/kimberly/pdf/key-download-pdf/kc-2021-sustainability-report.pdf,2021,8000.0,,1655000.0,,
KIM,Kimco Realty,Real Estate,Retail REITs,US,North America,https://s1.q4cdn.com/944058265/files/doc_presentations/2023/Kimco-2023-1Q-ESG-presentation.pdf,2023,,,,,
KIM,Kimco Realty,Real Estate,Retail REITs,US,North America,https://s1.q4cdn.com/944058265/files/doc_presentations/2024/May/21/kimco-2024-1q-cr-presentation.pdf,2024,,,,,
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KMI_2020.pdf,2020,14100000.0,1487000.0,1053.0,,
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KMI_2019.pdf,2019,81000.0,,1018.0,,
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KMI_2018_bce0ba907be54625998d1a98eb80aae0.pdf,2018,84234.0,,,,
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KMI_2022.pdf,2022,18100000.0,1459000.0,956.0,,98.0
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NYSE_KMI_2021.pdf,2021,19400000.0,1361000.0,1058.0,,
KLAC,KLA-Tencor Corp.,Information Technology,Semiconductor Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/k/NASDAQ_KLAC_2022.pdf,2022,7964.0,320274.48,109626.0,,
KHC,Kraft Heinz Co,Consumer Staples,Packaged Foods & Meats,US,North America,https://www.kraftheinzcompany.com/esg/pdf/KraftHeinz-2024-ESG-Report.pdf,2024,455972.0,30455.0,,,
KHC,Kraft Heinz Co,Consumer Staples,Packaged Foods & Meats,US,North America,https://www.kraftheinzcompany.com/pdf/KHC_CSR_2017_Full.pdf,2017,0.19,5.8,,,9.5
KR,Kroger Co.,Consumer Staples,Food Retail,US,North America,https://www.thekrogerco.com/wp-content/uploads/2024/11/Kroger-Co-2024-ESG-Report.pdf,2024,5081613.0,,97513.0,,
KR,Kroger Co.,Consumer Staples,Food Retail,US,North America,https://www.thekrogerco.com/wp-content/uploads/2022/08/Kroger-Co-2022-ESG-Report.pdf,2022,,,186533.0,40.0,79.0
KR,Kroger Co.,Consumer Staples,Food Retail,US,North America,https://www.thekrogerco.com/wp-content/uploads/2023/09/Kroger-Co-2023-ESG-Report_Final.pdf,2023,2335900.0,,376813.0,,82.0
LLL,L-3 Communications Holdings,Industrials,Aerospace & Defense,US,North America,https://www.enel.com/content/dam/enel-com/documenti/investitori/sostenibilita/2013/sustainability-report_2013.pdf,2013,,,,,96.7
LLL,L-3 Communications Holdings,Industrials,Aerospace & Defense,US,North America,https://group.mercedes-benz.com/documents/sustainability/reports/daimler-sustainability-report-2014.pdf,2014,273000.0,,,,99.4
LRCX,Lam Research,Information Technology,Semiconductor Equipment,US,North America,https://www.lamresearch.com/wp-content/uploads/2020/07/Lam-Research-2019-CSR-Report.pdf,2020,113482.0,1.11,32.0,,70.0
LRCX,Lam Research,Information Technology,Semiconductor Equipment,US,North America,https://www.lamresearch.com/wp-content/uploads/2019/09/Lam-Research-Corporate-Social-Responsibility-Report-2018.pdf,2018,92563.0,723013.0,,,57.0
LW,Lamb Weston Holdings Inc,Consumer Staples,Packaged Foods & Meats,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LW_2020.pdf,2020,,5131.0,1.37,,
LW,Lamb Weston Holdings Inc,Consumer Staples,Packaged Foods & Meats,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LW_2022.pdf,2022,,2074000.0,1.0,100.0,90.0
LW,Lamb Weston Holdings Inc,Consumer Staples,Packaged Foods & Meats,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LW_2021.pdf,2021,,670960.0,1.21,,
LEG,Leggett & Platt,Consumer Discretionary,Home Furnishings,US,North America,https://leggett.com/document/load/2023-sustainability-report.pdf,2023,486.0,,450.0,,
LEG,Leggett & Platt,Consumer Discretionary,Home Furnishings,US,North America,https://leggett.com/document/load/2024-sustainability-report.pdf,2024,485800.0,,,,
LLY,Lilly (Eli) & Co.,Health Care,Pharmaceuticals,US,North America,https://downloads.ctfassets.net/1o78rkhl3da6/6BZg6vj489Ga1HVyx28uNn/7e84c33147fbdfacc82bc6107e184ff0/2023_Sustainability_Report_Final.pdf,2023,,,185770.0,,
LIN,Linde plc,Materials,Industrial Gases,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LIN_2020.pdf,2020,37200000.0,93100000.0,2500000.0,,90.0
LIN,Linde plc,Materials,Industrial Gases,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LIN_2019.pdf,2019,37500000.0,162200000.0,11364000.0,,90.0
LIN,Linde plc,Materials,Industrial Gases,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LIN_2022.pdf,2022,38800000.0,103900000.0,12552000.0,,90.0
LIN,Linde plc,Materials,Industrial Gases,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LIN_2018.pdf,2018,24900000.0,68400000.0,827000.0,,
LIN,Linde plc,Materials,Industrial Gases,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LIN_2017.pdf,2017,28400000.0,56400000.0,,,33.0
LIN,Linde plc,Materials,Industrial Gases,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LIN_2021.pdf,2021,39900000.0,99500000.0,17000000.0,,90.0
LKQ,LKQ Corporation,Consumer Discretionary,Distributors,US,North America,https://www.lkqcorp.com/wp-content/uploads/2022/05/2021-LKQ-Sustainability-Report-FINAL.pdf,2022,47000.0,,223000.0,,
LMT,Lockheed Martin Corp.,Industrials,Aerospace & Defense,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LMT_2012.pdf,2012,17325348.0,6.12,,,
LMT,Lockheed Martin Corp.,Industrials,Aerospace & Defense,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LMT_2018.pdf,2018,819548.0,5.01,307378.0,,
LMT,Lockheed Martin Corp.,Industrials,Aerospace & Defense,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LMT_2015.pdf,2015,901917.0,4.33,,,
LMT,Lockheed Martin Corp.,Industrials,Aerospace & Defense,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LMT_2013.pdf,2013,197000.0,,100.0,,95.0
LMT,Lockheed Martin Corp.,Industrials,Aerospace & Defense,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LMT_2016.pdf,2016,804245.0,4.39,300000.0,,
